title,rev_id,prediction
"Millbrook, Alabama",1178021676,C
"Millport, Alabama",1166207935,C
"Millry, Alabama",1166207936,Start
"Mobile, Alabama",1180350145,GA
"Monroeville, Alabama",1172371452,C
"Montevallo, Alabama",1177552745,C
"Montgomery, Alabama",1180299743,GA
"Moody, Alabama",1180442956,C
"Mooresville, Alabama",1169255573,C
"Morris, Alabama",1177624137,C
"Mosses, Alabama",1175025748,C
"Moulton, Alabama",1165894467,C
"Moundville, Alabama",1166208667,C
"Mount Vernon, Alabama",1166208775,GA
"Mountain Brook, Alabama",1172621297,C
"Mulga, Alabama",1157496931,Start
"Munford, Alabama",1178871326,C
"Muscle Shoals, Alabama",1178909921,C
"Myrtlewood, Alabama",1166208882,GA
"Napier Field, Alabama",1166208894,Start
"Natural Bridge, Alabama",1166208941,C
"Nauvoo, Alabama",1096820857,C
"Nectar, Alabama",1166208963,Start
"Needham, Alabama",1166208968,Start
"New Brockton, Alabama",1166209021,C
"New Hope, Alabama",1179883996,C
"New Site, Alabama",1166209336,Start
"Newbern, Alabama",1180353697,GA
"Newton, Alabama",1166209571,C
"Newville, Alabama",1177928995,C
"North Courtland, Alabama",1166209704,Start
"North Johns, Alabama",1166209738,Start
"Northport, Alabama",1167817987,C
"Notasulga, Alabama",1175854552,C
"Oak Grove, Alabama",1124809704,C
"Oak Hill, Alabama",1166209958,C
"Oakman, Alabama",1174954255,Start
"Odenville, Alabama",1166210198,C
"Ohatchee, Alabama",1166210252,C
"Oneonta, Alabama",1166092446,C
"Onycha, Alabama",1166210466,Start
"Opelika, Alabama",1165896665,C
"Opp, Alabama",1165896683,C
"Orange Beach, Alabama",1179725369,C
"Orrville, Alabama",1175606582,C
"Owens Cross Roads, Alabama",1172849762,C
"Oxford, Alabama",1165896955,C
"Ozark, Alabama",1175658038,C
"Paint Rock, Alabama",1166210847,C
"Parrish, Alabama",1166210982,C
"Pelham, Alabama",1174024956,C
"Pell City, Alabama",1171029165,C
"Pennington, Alabama",1135170013,C
"Perdido Beach, Alabama",1166211174,Start
"Petrey, Alabama",1096817791,C
"Phenix City, Alabama",1160284984,C
"Phil Campbell, Alabama",1176609767,C
"Pickensville, Alabama",1166211277,C
"Piedmont, Alabama",1174026676,C
"Pike Road, Alabama",1170574167,C
"Pinckard, Alabama",1166211323,Start
"Pine Apple, Alabama",1166211355,C
"Pine Hill, Alabama",1166211367,Start
"Pine Ridge, Alabama",1166211388,Start
"Pinson, Alabama",1178582292,C
"Pisgah, Alabama",1166211442,C
"Pleasant Grove, Alabama",1177636010,C
"Pleasant Groves, Alabama",1166229073,Start
"Pollard, Alabama",1166229176,Start
"Powell, Alabama",1166229333,C
"Prattville, Alabama",1167939343,C
"Priceville, Alabama",1166229409,C
"Prichard, Alabama",1176865405,C
"Providence, Alabama",1166229472,Start
"Ragland, Alabama",1166229540,C
"Rainbow City, Alabama",1180291560,GA
"Rainsville, Alabama",1171084402,C
"Ranburne, Alabama",1166229569,C
"Red Bay, Alabama",1169333757,C
"Red Level, Alabama",1166229671,C
"Reece City, Alabama",1166229699,Start
"Reform, Alabama",1165899409,C
"Rehobeth, Alabama",1172196089,C
"Repton, Alabama",1166229759,Start
"Ridgeville, Alabama",1166229906,Start
"River Falls, Alabama",1166230019,C
"Riverside, Alabama",1166230024,C
"Riverview, Alabama",1166230040,Start
"Roanoke, Alabama",1165899878,C
"Robertsdale, Alabama",1166314424,C
"Rockford, Alabama",1169199856,GA
"Rogersville, Alabama",1166230187,C
"Rosa, Alabama",1166230264,Start
"Russellville, Alabama",1165900503,GA
"Rutledge, Alabama",1166230534,Start
"St. Florian, Alabama",1166330128,C
"Samson, Alabama",1165900688,C
"Sand Rock, Alabama",1166230657,C
"Sanford, Alabama",1166230687,Start
"Saraland, Alabama",1176013392,GA
"Sardis City, Alabama",1166230721,C
"Satsuma, Alabama",1165900914,C
"Scottsboro, Alabama",1174635424,C
"Section, Alabama",1166230919,C
"Selma, Alabama",1143473983,C
"Sheffield, Alabama",1178910007,C
"Shiloh, DeKalb County, Alabama",1166231236,C
"Shorter, Alabama",1167174337,C
"Silas, Alabama",1166231326,C
"Silverhill, Alabama",1178521390,C
"Sipsey, Alabama",1166231394,Start
"Skyline, Alabama",1166231421,C
"Slocomb, Alabama",1165901938,Start
"Smiths Station, Alabama",1165901985,C
"Snead, Alabama",1166231481,Start
"Somerville, Alabama",1166231524,C
"South Vinemont, Alabama",1166329815,Start
"Southside, Alabama",1165902345,C
"Spanish Fort, Alabama",1178909983,C
"Springville, Alabama",1165902747,C
"Steele, Alabama",1166330411,C
"Stevenson, Alabama",1165903151,C
"Sulligent, Alabama",1165903367,C
"Sumiton, Alabama",1180455084,C
"Summerdale, Alabama",1166330782,C
"Susan Moore, Alabama",1166330933,C
"Sweet Water, Alabama",1170589664,GA
"Sylacauga, Alabama",1176796677,C
"Sylvan Springs, Alabama",1177624259,Start
"Sylvania, Alabama",1166331023,GA
"Talladega Springs, Alabama",1166331095,C
"Talladega, Alabama",1165903654,C
"Tallassee, Alabama",1151228134,C
"Tarrant, Alabama",1177783643,C
"Taylor, Alabama",1166331142,C
"Thomaston, Alabama",1166331276,C
"Thomasville, Alabama",1178846594,GA
"Thorsby, Alabama",1166331319,C
"Town Creek, Alabama",1166331496,C
"Toxey, Alabama",1166331527,Start
"Trafford, Alabama",1166331545,Start
"Triana, Alabama",1178614293,GA
"Trinity, Alabama",1166331634,C
"Troy, Alabama",1176314436,C
"Trussville, Alabama",1175000150,C
"Tuscaloosa, Alabama",1179478135,B
"Tuscumbia, Alabama",1178910105,GA
"Tuskegee, Alabama",1177701177,B
"Twin, Alabama",1175521846,Start
"Union Grove, Alabama",1166331875,C
"Union Springs, Alabama",1165905202,C
"Union, Alabama",1178295657,Start
"Uniontown, Alabama",1165905237,C
"Valley, Alabama",1165905995,C
"Valley Grande, Alabama",1165905981,C
"Valley Head, Alabama",1166331993,C
"Vance, Alabama",1166332037,C
"Vernon, Alabama",1165906151,C
"Vestavia Hills, Alabama",1165906191,C
"Vina, Alabama",1166332226,C
"Vincent, Alabama",1165906276,C
"Vredenburgh, Alabama",1166332292,Start
"Wadley, Alabama",1166332312,C
"Waldo, Alabama",1166332371,Start
"Walnut Grove, Alabama",1166332454,GA
"Warrior, Alabama",1170770819,C
"Waterloo, Alabama",1166332754,C
"Waverly, Alabama",1132854855,C
"Weaver, Alabama",1165906934,C
"Webb, Alabama",1166332930,Start
"Wedowee, Alabama",1172981633,C
"West Blocton, Alabama",1179078811,C
"West Jefferson, Alabama",1166333114,Start
"West Point, Alabama",1166333164,Start
"Westover, Alabama",1165907320,Start
"Wetumpka, Alabama",1176205749,GA
"White Hall, Alabama",1166333467,C
"Wilsonville, Alabama",1166333841,Start
"Wilton, Alabama",1166333844,Start
"Winfield, Alabama",1177270687,C
"Woodland, Alabama",1166334268,C
"Woodstock, Alabama",1166334349,C
"Woodville, Alabama",1166334382,C
"Yellow Bluff, Alabama",1166334559,Start
"York, Alabama",1171163639,C
"Adak, Alaska",1174701601,C
"Akhiok, Alaska",1176053029,C
"Akiak, Alaska",1165506221,C
"Akutan, Alaska",1174332990,C
"Alakanuk, Alaska",1174333044,C
"Aleknagik, Alaska",1174333266,C
"Allakaket, Alaska",1166985589,C
"Ambler, Alaska",1177436311,C
"Anaktuvuk Pass, Alaska",1177430380,GA
"Anchorage, Alaska",1180475650,B
"Anderson, Alaska",1165507165,C
"Angoon, Alaska",1174449377,C
"Aniak, Alaska",1174449433,GA
"Anvik, Alaska",1174449500,C
"Atka, Alaska",1174453521,C
"Atqasuk, Alaska",1175488757,C
"Bethel, Alaska",1175739311,C
"Bettles, Alaska",1165536061,GA
"Brevig Mission, Alaska",1178323045,C
"Buckland, Alaska",1165537531,C
"Chefornak, Alaska",1165539078,C
"Chevak, Alaska",1176908860,GA
"Chignik, Alaska",1174403364,C
"Chuathbaluk, Alaska",1165539392,C
"Clark's Point, Alaska",1165539523,Start
"Coffman Cove, Alaska",1165644646,C
"Cold Bay, Alaska",1173618968,C
"Cordova, Alaska",1179094111,C
"Craig, Alaska",1180675954,B
"Deering, Alaska",1165646491,C
"Delta Junction, Alaska",1173746973,C
"Dillingham, Alaska",1169781442,FA
"Diomede, Alaska",1180286497,GA
"Eagle, Alaska",1171521339,C
"Edna Bay, Alaska",1165647875,C
"Eek, Alaska",1165647899,C
"Egegik, Alaska",1165647916,C
"Ekwok, Alaska",1165647928,Start
"Elim, Alaska",1178323179,GA
"Emmonak, Alaska",1165650698,C
"Fairbanks, Alaska",1177325246,B
"False Pass, Alaska",1160192738,C
"Fort Yukon, Alaska",1169729372,C
"Galena, Alaska",1175614529,C
"Gambell, Alaska",1178323433,GA
"Golovin, Alaska",1178323552,C
"Goodnews Bay, Alaska",1165748224,C
"Grayling, Alaska",1165748594,Start
"Gustavus, Alaska",1177369669,GA
"Holy Cross, Alaska",1179078829,Start
"Homer, Alaska",1180592564,GA
"Hoonah, Alaska",1165750344,GA
"Hooper Bay, Alaska",1165750347,C
"Houston, Alaska",1165750463,C
"Hughes, Alaska",1165750555,Start
"Huslia, Alaska",1174931151,GA
"Hydaburg, Alaska",1165750723,GA
"Juneau, Alaska",1180667967,C
"Kachemak, Alaska",1165751412,GA
"Kake, Alaska",1151995274,C
"Kaktovik, Alaska",1167643705,C
"Kaltag, Alaska",1165751831,C
"Kasaan, Alaska",1165751881,GA
"Kenai, Alaska",1179083176,GA
"Ketchikan, Alaska",1178738064,GA
"Kiana, Alaska",1165752156,C
"King Cove, Alaska",1165752232,GA
"Kivalina, Alaska",1167306947,GA
"Klawock, Alaska",1165752344,C
"Kobuk, Alaska",1165752375,C
"Kodiak, Alaska",1179271887,GA
"Kotlik, Alaska",1165752392,C
"Kotzebue, Alaska",1174601049,GA
"Koyuk, Alaska",1178323608,Start
"Koyukuk, Alaska",1165752404,C
"Kupreanof, Alaska",1165752424,Start
"Kwethluk, Alaska",1165752432,C
"Larsen Bay, Alaska",1165889278,Start
"Lower Kalskag, Alaska",1165891507,Start
"Manokotak, Alaska",1165892011,C
"Marshall, Alaska",1165892419,C
"McGrath, Alaska",1165892805,GA
"Mekoryuk, Alaska",1165893071,C
"Mountain Village, Alaska",1165894670,Start
"Napakiak, Alaska",1165894869,C
"Napaskiak, Alaska",1165894871,C
"Nenana, Alaska",1180165147,C
"New Stuyahok, Alaska",1165895355,C
"Newhalen, Alaska",1165895462,Start
"Nightmute, Alaska",1165895575,C
"Nikolai, Alaska",1165895576,Start
"Nome, Alaska",1180266901,B
"Nondalton, Alaska",1170380383,C
"Noorvik, Alaska",1165895660,C
"North Pole, Alaska",1171106754,GA
"Nuiqsut, Alaska",1177353920,C
"Nulato, Alaska",1165896076,C
"Nunam Iqua, Alaska",1165896079,Start
"Nunapitchuk, Alaska",1177372546,C
"Old Harbor, Alaska",1165896477,C
"Ouzinkie, Alaska",1178021269,C
"Palmer, Alaska",1178249435,C
"Pelican, Alaska",1169144269,C
"Pilot Point, Alaska",1165897826,C
"Pilot Station, Alaska",1165897836,Start
"Platinum, Alaska",1176310844,GA
"Point Hope, Alaska",1175174815,C
"Port Alexander, Alaska",1165898418,C
"Port Heiden, Alaska",1176004478,Start
"Port Lions, Alaska",1165898446,C
"Quinhagak, Alaska",1172626458,GA
"Ruby, Alaska",1165900403,C
"Russian Mission, Alaska",1165900513,C
"Saint Paul, Alaska",16043073,Stub
"Sand Point, Alaska",1175877401,GA
"Savoonga, Alaska",1178323891,C
"Saxman, Alaska",1167268500,Start
"Scammon Bay, Alaska",1165900948,C
"Selawik, Alaska",1165901173,C
"Seldovia, Alaska",1168917631,C
"Seward, Alaska",1165901331,GA
"Shageluk, Alaska",1165901362,Start
"Shaktoolik, Alaska",1178324004,C
"Shishmaref, Alaska",1179637642,C
"Shungnak, Alaska",1165901710,C
"Sitka, Alaska",1180565420,GA
"Soldotna, Alaska",1178626084,B
"St. George, Alaska",1165902860,C
"St. Mary's, Alaska",1165902930,C
"St. Michael, Alaska",1179637630,C
"Stebbins, Alaska",1178324371,C
"Tanana, Alaska",1165903695,GA
"Teller, Alaska",1178324450,C
"Tenakee Springs, Alaska",1160022935,C
"Thorne Bay, Alaska",1165904083,C
"Togiak, Alaska",1165904528,C
"Toksook Bay, Alaska",1165904534,C
"Unalakleet, Alaska",1179637652,C
"Unalaska, Alaska",1176638051,B
"Upper Kalskag, Alaska",1166366344,Start
Utqiaġvik,1134590975,Stub
"Valdez, Alaska",1177025566,B
"Wainwright, Alaska",1168069408,C
"Wales, Alaska",1178324810,C
"Wasilla, Alaska",1162414873,GA
"Whale Pass, Alaska",1166367587,Start
"White Mountain, Alaska",1178324863,C
"Whittier, Alaska",1180207100,GA
"Wrangell, Alaska",1178736535,B
"Apache Junction, Arizona",1172275090,C
"Avondale, Arizona",1172274660,GA
"Benson, Arizona",1177264416,C
"Bisbee, Arizona",1179974772,C
"Buckeye, Arizona",1179549390,C
"Bullhead City, Arizona",1179668677,B
"Camp Verde, Arizona",1172004828,C
"Carefree, Arizona",1160780528,GA
"Casa Grande, Arizona",1158938630,C
"Cave Creek, Arizona",1160299409,C
"Chandler, Arizona",1179696082,C
"Chino Valley, Arizona",1165071501,C
"Clarkdale, Arizona",1179793089,GA
"Clifton, Arizona",1166754568,C
"Colorado City, Arizona",1169856603,C
"Coolidge, Arizona",1176316536,GA
"Cottonwood, Arizona",1165645327,C
"Dewey-Humboldt, Arizona",875227915,Stub
"Douglas, Arizona",1179839136,C
"Duncan, Arizona",1166337654,C
"Eagar, Arizona",1173734731,C
"El Mirage, Arizona",1173393974,C
"Eloy, Arizona",1154855908,GA
"Flagstaff, Arizona",1180659515,B
"Florence, Arizona",1176287706,GA
"Fountain Hills, Arizona",1177291848,GA
"Fredonia, Arizona",1165987701,C
"Gila Bend, Arizona",1178205332,GA
"Gilbert, Arizona",1178919942,B
"Glendale, Arizona",1178897696,C
"Globe, Arizona",1175877749,C
"Goodyear, Arizona",1173050898,C
"Guadalupe, Arizona",1163900551,GA
"Hayden, Arizona",1153225829,C
"Holbrook, Arizona",1176281297,C
"Huachuca City, Arizona",1162263927,C
"Jerome, Arizona",1180537502,FA
"Kearny, Arizona",1096893627,C
"Kingman, Arizona",1174652133,C
"Lake Havasu City, Arizona",1173659575,C
"Litchfield Park, Arizona",1176169080,GA
"Mammoth, Arizona",1169570180,C
"Marana, Arizona",1180685049,C
"Maricopa, Arizona",1177266886,C
"Mesa, Arizona",1179718337,C
"Miami, Arizona",1156414740,C
"Nogales, Arizona",1179850250,C
"Oro Valley, Arizona",1177358050,B
"Page, Arizona",1173488096,C
"Paradise Valley, Arizona",1180082156,GA
"Parker, Arizona",1152788081,GA
"Patagonia, Arizona",1169934143,GA
"Payson, Arizona",1173861091,C
"Peoria, Arizona",1178906818,GA
"Phoenix, Arizona",1180348158,B
"Pima, Arizona",1106236473,C
"Pinetop-Lakeside, Arizona",1180210290,C
"Prescott, Arizona",1178267796,B
"Prescott Valley, Arizona",1156718858,C
"Quartzsite, Arizona",1160322253,GA
"Queen Creek, Arizona",1173813551,C
"Safford, Arizona",1173054325,C
"Sahuarita, Arizona",1169666739,B
"San Luis, Arizona",1176401746,C
"Scottsdale, Arizona",1179949854,B
"Sedona, Arizona",1180661530,GA
"Show Low, Arizona",1180210337,C
"Sierra Vista, Arizona",1174449402,B
"Snowflake, Arizona",1180210361,C
"Somerton, Arizona",1179358668,C
"South Tucson, Arizona",1170788597,GA
"Springerville, Arizona",1166889274,GA
"St. Johns, Arizona",1178794263,C
"Star Valley, Arizona",1139304335,C
"Superior, Arizona",1157359445,GA
"Surprise, Arizona",1177976702,C
"Taylor, Arizona",1179261663,C
"Tempe, Arizona",1179728906,C
"Thatcher, Arizona",1147369251,C
"Tolleson, Arizona",1179981845,GA
"Tombstone, Arizona",1174497536,B
"Tucson, Arizona",1180217682,B
"Tusayan, Arizona",1166361496,C
"Wellton, Arizona",1157015772,C
"Wickenburg, Arizona",1162036938,C
"Willcox, Arizona",1179224228,C
"Williams, Arizona",1178123655,GA
"Winkelman, Arizona",1164044104,C
"Winslow, Arizona",1175280540,GA
"Youngtown, Arizona",1176064323,GA
"Yuma, Arizona",1177239057,B
"Adona, Arkansas",1171163261,Start
"Alexander, Arkansas",1170293677,C
"Alicia, Arkansas",1165909698,C
"Allport, Arkansas",1165909727,C
"Alma, Arkansas",1175126769,C
"Almyra, Arkansas",1165909758,C
"Alpena, Arkansas",1177693232,C
"Altheimer, Arkansas",1174297869,GA
"Altus, Arkansas",1165506702,C
"Amagon, Arkansas",1170495752,Start
"Amity, Arkansas",1165507102,C
"Anthonyville, Arkansas",1173351183,GA
"Antoine, Arkansas",1166014348,C
"Arkadelphia, Arkansas",1170627594,C
"Arkansas City, Arkansas",1166014483,C
"Ash Flat, Arkansas",1176909406,C
"Ashdown, Arkansas",1176429760,C
"Atkins, Arkansas",1165507792,C
"Aubrey, Arkansas",1166014726,Start
"Augusta, Arkansas",1165507995,C
"Austin, Arkansas",1165508109,C
"Avoca, Arkansas",1166014855,C
"Bald Knob, Arkansas",1165508267,C
"Banks, Arkansas",1166015001,Start
"Barling, Arkansas",1165508385,C
"Bassett, Arkansas",1166015125,GA
"Batesville, Arkansas",1176616588,C
"Bauxite, Arkansas",1166015145,C
"Bay, Arkansas",1174175417,C
"Bearden, Arkansas",1165508810,Start
"Beaver, Arkansas",1178137595,C
"Beebe, Arkansas",1165508973,C
"Beedeville, Arkansas",1165909247,C
"Bella Vista, Arkansas",1174777407,C
"Bellefonte, Arkansas",1166015341,C
"Belleville, Arkansas",1165509126,Start
"Ben Lomond, Arkansas",1177682271,Start
"Benton, Arkansas",1165535715,C
"Bentonville, Arkansas",1177677430,GA
"Bergman, Arkansas",1166015461,C
"Berryville, Arkansas",1177935177,C
"Bethel Heights, Arkansas",1165536050,GA
"Big Flat, Arkansas",1166015659,C
"Bigelow, Arkansas",1166015683,C
"Biggers, Arkansas",1170718351,C
"Birdsong, Arkansas",1166015727,Start
"Black Oak, Arkansas",1159482487,C
"Black Rock, Arkansas",1165536235,C
"Black Springs, Arkansas",1166015767,GA
"Blevins, Arkansas",1165536367,C
"Blue Eye, Arkansas",1175715312,C
"Blue Mountain, Arkansas",1166015895,C
"Bluff City, Arkansas",1166015909,Start
"Blytheville, Arkansas",1165536510,C
"Bodcaw, Arkansas",1166015937,C
"Bonanza, Arkansas",1165536596,C
"Bono, Arkansas",1177663088,C
"Booneville, Arkansas",1165536649,C
"Bradford, Arkansas",1165536803,Start
"Bradley, Arkansas",1165536818,C
"Branch, Arkansas",1165536842,Start
"Briarcliff, Arkansas",1172560462,C
"Brinkley, Arkansas",1166316475,C
"Brookland, Arkansas",1165537303,Start
"Bryant, Arkansas",1174650298,C
"Buckner, Arkansas",1166016717,Start
"Bull Shoals, Arkansas",1174392174,C
"Burdette, Arkansas",1166016776,GA
"Cabot, Arkansas",1177251917,C
"Caddo Valley, Arkansas",1166016960,C
"Caldwell, Arkansas",1165537922,Start
"Cale, Arkansas",1166016994,Start
"Calico Rock, Arkansas",1165537951,C
"Calion, Arkansas",1165537973,C
"Camden, Arkansas",1163828520,C
"Cammack Village, Arkansas",1170076116,C
"Campbell Station, Arkansas",1165538091,Start
"Caraway, Arkansas",1165538273,C
"Carlisle, Arkansas",1165538323,C
"Carthage, Arkansas",1165538485,Start
"Casa, Arkansas",1166017387,C
"Cash, Arkansas",1165538542,GA
"Caulksville, Arkansas",1166017466,Start
"Cave City, Arkansas",1165538627,C
"Cave Springs, Arkansas",1177782424,GA
"Cedarville, Arkansas",1165538753,GA
"Centerton, Arkansas",1165538814,C
"Central City, Arkansas",1166017560,Start
"Charleston, Arkansas",1174517840,C
"Cherokee Village, Arkansas",1165539118,C
"Cherry Valley, Arkansas",1165539146,C
"Chester, Arkansas",1166017778,C
"Chidester, Arkansas",1165539217,C
"Clarendon, Arkansas",1165539502,C
"Clarkedale, Arkansas",1165539532,Start
"Clarksville, Arkansas",1148922313,GA
"Clinton, Arkansas",1171862894,C
"Coal Hill, Arkansas",1147578559,Start
"Colt, Arkansas",1165644840,C
"Concord, Arkansas",1166018683,C
"Conway, Arkansas",1174981561,C
"Corinth, Arkansas",1166018817,C
"Corning, Arkansas",1165645220,C
"Cotter, Arkansas",1165645303,C
"Cotton Plant, Arkansas",1165645312,GA
"Cove, Arkansas",1177681894,C
"Coy, Arkansas",1166019016,GA
"Crawfordsville, Arkansas",1166066067,C
"Crossett, Arkansas",1167993669,C
"Cushman, Arkansas",1165645883,GA
"Daisy, Arkansas",1166066317,Start
"Damascus, Arkansas",1165646018,C
"Danville, Arkansas",1174829522,C
"Dardanelle, Arkansas",1170846063,C
